	Concentration (microg/m^3)	Year	Month	Day	Hour	Minute	SamplingPoint
14999	7.09999999	2021	9	16	23	0	SPO-FI00080_00005_100
15000	5.09999999	2021	9	17	0	0	SPO-FI00080_00005_100
15001	8.09999999	2021	9	17	1	0	SPO-FI00080_00005_100
15002	8.3	2021	9	17	2	0	SPO-FI00080_00005_100
15003	6.4	2021	9	17	3	0	SPO-FI00080_00005_100
15004	6.79999999	2021	9	17	4	0	SPO-FI00080_00005_100
15005	6.5	2021	9	17	5	0	SPO-FI00080_00005_100
15006	5.5	2021	9	17	6	0	SPO-FI00080_00005_100
15007	5.0	2021	9	17	7	0	SPO-FI00080_00005_100
15008	5.2	2021	9	17	8	0	SPO-FI00080_00005_100
15009	4.09999999	2021	9	17	9	0	SPO-FI00080_00005_100
15010	5.79999999	2021	9	17	10	0	SPO-FI00080_00005_100
15011	6.59999999	2021	9	17	11	0	SPO-FI00080_00005_100
15012	7.0	2021	9	17	12	0	SPO-FI00080_00005_100
15013	6.59999999	2021	9	17	13	0	SPO-FI00080_00005_100
15014	6.59999999	2021	9	17	14	0	SPO-FI00080_00005_100
15015	8.9	2021	9	17	15	0	SPO-FI00080_00005_100
15016	8.19999999	2021	9	17	16	0	SPO-FI00080_00005_100
15017	7.79999999	2021	9	17	17	0	SPO-FI00080_00005_100
15018	8.19999999	2021	9	17	18	0	SPO-FI00080_00005_100
15019	8.09999999	2021	9	17	19	0	SPO-FI00080_00005_100
15020	8.5	2021	9	17	20	0	SPO-FI00080_00005_100
15021	9.9	2021	9	17	21	0	SPO-FI00080_00005_100
15022	8.69999999	2021	9	17	22	0	SPO-FI00080_00005_100
15023	8.69999999	2021	9	17	23	0	SPO-FI00080_00005_100
15024	8.4	2021	9	18	0	0	SPO-FI00080_00005_100
15025	6.79999999	2021	9	18	1	0	SPO-FI00080_00005_100
15026	7.09999999	2021	9	18	2	0	SPO-FI00080_00005_100
15027	7.5	2021	9	18	3	0	SPO-FI00080_00005_100
15028	5.9	2021	9	18	4	0	SPO-FI00080_00005_100
15029	6.5	2021	9	18	5	0	SPO-FI00080_00005_100
15030	6.79999999	2021	9	18	6	0	SPO-FI00080_00005_100
15031	8.8	2021	9	18	7	0	SPO-FI00080_00005_100
15032	4.29999999	2021	9	18	8	0	SPO-FI00080_00005_100
15033	4.9	2021	9	18	9	0	SPO-FI00080_00005_100
15034	10.0	2021	9	18	10	0	SPO-FI00080_00005_100
15035	3.2	2021	9	18	11	0	SPO-FI00080_00005_100
15036	5.2	2021	9	18	12	0	SPO-FI00080_00005_100
15037	8.0	2021	9	18	13	0	SPO-FI00080_00005_100
15038	5.79999999	2021	9	18	14	0	SPO-FI00080_00005_100
15039	3.0	2021	9	18	15	0	SPO-FI00080_00005_100
15040	7.4	2021	9	18	16	0	SPO-FI00080_00005_100
15041	5.59999999	2021	9	18	17	0	SPO-FI00080_00005_100
15042	7.0	2021	9	18	18	0	SPO-FI00080_00005_100
15043	6.09999999	2021	9	18	19	0	SPO-FI00080_00005_100
15044	5.9	2021	9	18	20	0	SPO-FI00080_00005_100
15045	6.4	2021	9	18	21	0	SPO-FI00080_00005_100
15046	6.2	2021	9	18	22	0	SPO-FI00080_00005_100
15047	8.09999999	2021	9	18	23	0	SPO-FI00080_00005_100
15048	7.59999999	2021	9	19	0	0	SPO-FI00080_00005_100
15049	6.59999999	2021	9	19	1	0	SPO-FI00080_00005_100
15050	5.29999999	2021	9	19	2	0	SPO-FI00080_00005_100
15051	5.5	2021	9	19	3	0	SPO-FI00080_00005_100
15052	5.4	2021	9	19	4	0	SPO-FI00080_00005_100
15053	8.59999999	2021	9	19	5	0	SPO-FI00080_00005_100
15054	8.5	2021	9	19	6	0	SPO-FI00080_00005_100
15055	6.79999999	2021	9	19	7	0	SPO-FI00080_00005_100
15056	5.29999999	2021	9	19	8	0	SPO-FI00080_00005_100
15057	6.9	2021	9	19	9	0	SPO-FI00080_00005_100
15058	7.9	2021	9	19	10	0	SPO-FI00080_00005_100
15059	7.2	2021	9	19	11	0	SPO-FI00080_00005_100
15060	6.2	2021	9	19	12	0	SPO-FI00080_00005_100
15061	4.09999999	2021	9	19	13	0	SPO-FI00080_00005_100
15062	5.0	2021	9	19	14	0	SPO-FI00080_00005_100
15063	5.29999999	2021	9	19	15	0	SPO-FI00080_00005_100
15064	5.9	2021	9	19	16	0	SPO-FI00080_00005_100
15065	7.29999999	2021	9	19	17	0	SPO-FI00080_00005_100
15066	6.59999999	2021	9	19	18	0	SPO-FI00080_00005_100
15067	5.59999999	2021	9	19	19	0	SPO-FI00080_00005_100
15068	5.5	2021	9	19	20	0	SPO-FI00080_00005_100
15069	6.29999999	2021	9	19	21	0	SPO-FI00080_00005_100
15070	5.79999999	2021	9	19	22	0	SPO-FI00080_00005_100
15071	4.09999999	2021	9	19	23	0	SPO-FI00080_00005_100
15072	4.5	2021	9	20	0	0	SPO-FI00080_00005_100
15073	5.29999999	2021	9	20	1	0	SPO-FI00080_00005_100
15074	5.59999999	2021	9	20	2	0	SPO-FI00080_00005_100
15075	5.4	2021	9	20	3	0	SPO-FI00080_00005_100
15076	6.0	2021	9	20	4	0	SPO-FI00080_00005_100
15077	6.2	2021	9	20	5	0	SPO-FI00080_00005_100
15078	7.0	2021	9	20	6	0	SPO-FI00080_00005_100
15079	6.9	2021	9	20	7	0	SPO-FI00080_00005_100
15080	5.0	2021	9	20	8	0	SPO-FI00080_00005_100
15081	4.29999999	2021	9	20	9	0	SPO-FI00080_00005_100
15082	4.2	2021	9	20	10	0	SPO-FI00080_00005_100
15083	5.79999999	2021	9	20	11	0	SPO-FI00080_00005_100
15084	5.2	2021	9	20	12	0	SPO-FI00080_00005_100
15085	4.7	2021	9	20	13	0	SPO-FI00080_00005_100
15086	6.0	2021	9	20	14	0	SPO-FI00080_00005_100
15087	7.9	2021	9	20	15	0	SPO-FI00080_00005_100
15088	7.79999999	2021	9	20	16	0	SPO-FI00080_00005_100
15089	8.19999999	2021	9	20	17	0	SPO-FI00080_00005_100
15090	5.59999999	2021	9	20	18	0	SPO-FI00080_00005_100
15091	6.5	2021	9	20	19	0	SPO-FI00080_00005_100
15092	5.5	2021	9	20	20	0	SPO-FI00080_00005_100
15093	5.4	2021	9	20	21	0	SPO-FI00080_00005_100
15094	5.09999999	2021	9	20	22	0	SPO-FI00080_00005_100
15095	4.79999999	2021	9	20	23	0	SPO-FI00080_00005_100
15096	4.7	2021	9	21	0	0	SPO-FI00080_00005_100
15097	4.29999999	2021	9	21	1	0	SPO-FI00080_00005_100
15098	4.4	2021	9	21	2	0	SPO-FI00080_00005_100
15099	4.0	2021	9	21	3	0	SPO-FI00080_00005_100
15100	4.59999999	2021	9	21	4	0	SPO-FI00080_00005_100
15101	5.5	2021	9	21	5	0	SPO-FI00080_00005_100
15102	5.4	2021	9	21	6	0	SPO-FI00080_00005_100
15103	6.5	2021	9	21	7	0	SPO-FI00080_00005_100
15104	6.79999999	2021	9	21	8	0	SPO-FI00080_00005_100
15105	5.59999999	2021	9	21	9	0	SPO-FI00080_00005_100
15106	5.79999999	2021	9	21	10	0	SPO-FI00080_00005_100
15107	4.29999999	2021	9	21	11	0	SPO-FI00080_00005_100
15108	4.2	2021	9	21	12	0	SPO-FI00080_00005_100
15109	5.7	2021	9	21	13	0	SPO-FI00080_00005_100
15110	5.5	2021	9	21	14	0	SPO-FI00080_00005_100
15111	7.09999999	2021	9	21	15	0	SPO-FI00080_00005_100
15112	7.7	2021	9	21	16	0	SPO-FI00080_00005_100
15113	11.5	2021	9	21	17	0	SPO-FI00080_00005_100
15114	15.9	2021	9	21	18	0	SPO-FI00080_00005_100
15115	11.6	2021	9	21	19	0	SPO-FI00080_00005_100
15116	8.3	2021	9	21	20	0	SPO-FI00080_00005_100
15117	6.5	2021	9	21	21	0	SPO-FI00080_00005_100
15118	6.2	2021	9	21	22	0	SPO-FI00080_00005_100
15119	6.2	2021	9	21	23	0	SPO-FI00080_00005_100
15120	5.9	2021	9	22	0	0	SPO-FI00080_00005_100
15121	5.59999999	2021	9	22	1	0	SPO-FI00080_00005_100
15122	6.29999999	2021	9	22	2	0	SPO-FI00080_00005_100
15123	5.9	2021	9	22	3	0	SPO-FI00080_00005_100
15124	5.7	2021	9	22	4	0	SPO-FI00080_00005_100
15125	8.0	2021	9	22	5	0	SPO-FI00080_00005_100
15126	7.7	2021	9	22	6	0	SPO-FI00080_00005_100
15127	5.79999999	2021	9	22	7	0	SPO-FI00080_00005_100
15128	6.29999999	2021	9	22	8	0	SPO-FI00080_00005_100
15129	5.79999999	2021	9	22	9	0	SPO-FI00080_00005_100
15130	5.79999999	2021	9	22	10	0	SPO-FI00080_00005_100
15131	4.59999999	2021	9	22	11	0	SPO-FI00080_00005_100
15132	4.9	2021	9	22	12	0	SPO-FI00080_00005_100
15133	5.2	2021	9	22	13	0	SPO-FI00080_00005_100
15134	5.09999999	2021	9	22	14	0	SPO-FI00080_00005_100
15135	6.9	2021	9	22	15	0	SPO-FI00080_00005_100
15136	8.9	2021	9	22	16	0	SPO-FI00080_00005_100
15137	10.8	2021	9	22	17	0	SPO-FI00080_00005_100
15138	8.8	2021	9	22	18	0	SPO-FI00080_00005_100
15139	7.4	2021	9	22	19	0	SPO-FI00080_00005_100
15140	7.5	2021	9	22	20	0	SPO-FI00080_00005_100
15141	10.4	2021	9	22	21	0	SPO-FI00080_00005_100
15142	6.9	2021	9	22	22	0	SPO-FI00080_00005_100
15143	6.59999999	2021	9	22	23	0	SPO-FI00080_00005_100
15144	6.2	2021	9	23	0	0	SPO-FI00080_00005_100
15145	7.9	2021	9	23	1	0	SPO-FI00080_00005_100
15146	9.69999999	2021	9	23	2	0	SPO-FI00080_00005_100
15147	7.2	2021	9	23	3	0	SPO-FI00080_00005_100
15148	8.69999999	2021	9	23	4	0	SPO-FI00080_00005_100
15149	10.6	2021	9	23	5	0	SPO-FI00080_00005_100
15150	9.9	2021	9	23	6	0	SPO-FI00080_00005_100
15151	12.3	2021	9	23	7	0	SPO-FI00080_00005_100
15152	9.69999999	2021	9	23	8	0	SPO-FI00080_00005_100
15153	7.29999999	2021	9	23	9	0	SPO-FI00080_00005_100
15154	7.7	2021	9	23	10	0	SPO-FI00080_00005_100
15155	8.0	2021	9	23	11	0	SPO-FI00080_00005_100
15156	7.9	2021	9	23	12	0	SPO-FI00080_00005_100
15157	9.09999999	2021	9	23	13	0	SPO-FI00080_00005_100
15158	6.5	2021	9	23	14	0	SPO-FI00080_00005_100
15159	6.09999999	2021	9	23	15	0	SPO-FI00080_00005_100
15160	6.79999999	2021	9	23	16	0	SPO-FI00080_00005_100
15161	8.19999999	2021	9	23	17	0	SPO-FI00080_00005_100
15162	5.2	2021	9	23	18	0	SPO-FI00080_00005_100
15163	4.9	2021	9	23	19	0	SPO-FI00080_00005_100
15164	2.0	2021	9	23	20	0	SPO-FI00080_00005_100
15165	2.79999999	2021	9	23	21	0	SPO-FI00080_00005_100
15166	4.9	2021	9	23	22	0	SPO-FI00080_00005_100
15167	6.0	2021	9	23	23	0	SPO-FI00080_00005_100
15168	4.79999999	2021	9	24	0	0	SPO-FI00080_00005_100
15169	5.0	2021	9	24	1	0	SPO-FI00080_00005_100
15170	6.4	2021	9	24	2	0	SPO-FI00080_00005_100
15171	6.7	2021	9	24	3	0	SPO-FI00080_00005_100
15172	6.4	2021	9	24	4	0	SPO-FI00080_00005_100
15173	6.29999999	2021	9	24	5	0	SPO-FI00080_00005_100
15174	3.79999999	2021	9	24	6	0	SPO-FI00080_00005_100
15175	3.5	2021	9	24	7	0	SPO-FI00080_00005_100
15176	6.79999999	2021	9	24	8	0	SPO-FI00080_00005_100
15177	5.5	2021	9	24	9	0	SPO-FI00080_00005_100
15178	7.9	2021	9	24	10	0	SPO-FI00080_00005_100
15179	5.4	2021	9	24	11	0	SPO-FI00080_00005_100
15180	6.5	2021	9	24	12	0	SPO-FI00080_00005_100
15181	8.8	2021	9	24	13	0	SPO-FI00080_00005_100
15182	7.79999999	2021	9	24	14	0	SPO-FI00080_00005_100
15183	7.5	2021	9	24	15	0	SPO-FI00080_00005_100
15184	6.7	2021	9	24	16	0	SPO-FI00080_00005_100
15185	7.4	2021	9	24	17	0	SPO-FI00080_00005_100
15186	7.5	2021	9	24	18	0	SPO-FI00080_00005_100
15187	7.59999999	2021	9	24	19	0	SPO-FI00080_00005_100
15188	6.4	2021	9	24	20	0	SPO-FI00080_00005_100
15189	7.7	2021	9	24	21	0	SPO-FI00080_00005_100
15190	9.19999999	2021	9	24	22	0	SPO-FI00080_00005_100
15191	9.19999999	2021	9	24	23	0	SPO-FI00080_00005_100
15192	9.3	2021	9	25	0	0	SPO-FI00080_00005_100
15193	9.3	2021	9	25	1	0	SPO-FI00080_00005_100
15194	9.8	2021	9	25	2	0	SPO-FI00080_00005_100
15195	7.4	2021	9	25	3	0	SPO-FI00080_00005_100
15196	5.79999999	2021	9	25	4	0	SPO-FI00080_00005_100
15197	4.59999999	2021	9	25	5	0	SPO-FI00080_00005_100
15198	4.4	2021	9	25	6	0	SPO-FI00080_00005_100
15199	4.4	2021	9	25	7	0	SPO-FI00080_00005_100
15200	4.79999999	2021	9	25	8	0	SPO-FI00080_00005_100
15201	4.79999999	2021	9	25	9	0	SPO-FI00080_00005_100
15202	5.4	2021	9	25	10	0	SPO-FI00080_00005_100
15203	5.7	2021	9	25	11	0	SPO-FI00080_00005_100
15204	4.79999999	2021	9	25	12	0	SPO-FI00080_00005_100
15205	5.59999999	2021	9	25	13	0	SPO-FI00080_00005_100
15206	6.2	2021	9	25	14	0	SPO-FI00080_00005_100
15207	5.7	2021	9	25	15	0	SPO-FI00080_00005_100
15208	5.09999999	2021	9	25	16	0	SPO-FI00080_00005_100
15209	5.59999999	2021	9	25	17	0	SPO-FI00080_00005_100
15210	6.29999999	2021	9	25	18	0	SPO-FI00080_00005_100
15211	6.0	2021	9	25	19	0	SPO-FI00080_00005_100
15212	5.09999999	2021	9	25	20	0	SPO-FI00080_00005_100
15213	5.9	2021	9	25	21	0	SPO-FI00080_00005_100
15214	5.59999999	2021	9	25	22	0	SPO-FI00080_00005_100
15215	5.59999999	2021	9	25	23	0	SPO-FI00080_00005_100
15216	6.79999999	2021	9	26	0	0	SPO-FI00080_00005_100
15217	6.4	2021	9	26	1	0	SPO-FI00080_00005_100
15218	6.9	2021	9	26	2	0	SPO-FI00080_00005_100
15219	7.4	2021	9	26	3	0	SPO-FI00080_00005_100
15220	7.4	2021	9	26	4	0	SPO-FI00080_00005_100
15221	6.79999999	2021	9	26	5	0	SPO-FI00080_00005_100
15222	7.7	2021	9	26	6	0	SPO-FI00080_00005_100
15223	9.09999999	2021	9	26	7	0	SPO-FI00080_00005_100
15224	8.59999999	2021	9	26	8	0	SPO-FI00080_00005_100
15225	8.19999999	2021	9	26	9	0	SPO-FI00080_00005_100
15226	8.4	2021	9	26	10	0	SPO-FI00080_00005_100
15227	6.9	2021	9	26	11	0	SPO-FI00080_00005_100
15228	8.59999999	2021	9	26	12	0	SPO-FI00080_00005_100
15229	10.3	2021	9	26	13	0	SPO-FI00080_00005_100
15230	9.4	2021	9	26	14	0	SPO-FI00080_00005_100
15231	9.4	2021	9	26	15	0	SPO-FI00080_00005_100
15232	10.6	2021	9	26	16	0	SPO-FI00080_00005_100
15233	12.5	2021	9	26	17	0	SPO-FI00080_00005_100
15234	10.4	2021	9	26	18	0	SPO-FI00080_00005_100
15235	9.8	2021	9	26	19	0	SPO-FI00080_00005_100
15236	12.6	2021	9	26	20	0	SPO-FI00080_00005_100
15237	8.9	2021	9	26	21	0	SPO-FI00080_00005_100
15238	7.0	2021	9	26	22	0	SPO-FI00080_00005_100
15239	7.09999999	2021	9	26	23	0	SPO-FI00080_00005_100
15240	7.09999999	2021	9	27	0	0	SPO-FI00080_00005_100
15241	8.4	2021	9	27	1	0	SPO-FI00080_00005_100
15242	10.0	2021	9	27	2	0	SPO-FI00080_00005_100
15243	9.09999999	2021	9	27	3	0	SPO-FI00080_00005_100
15244	10.6	2021	9	27	4	0	SPO-FI00080_00005_100
15245	8.8	2021	9	27	5	0	SPO-FI00080_00005_100
15246	16.3	2021	9	27	6	0	SPO-FI00080_00005_100
15247	18.1	2021	9	27	7	0	SPO-FI00080_00005_100
15248	10.3	2021	9	27	8	0	SPO-FI00080_00005_100
15249	9.59999999	2021	9	27	9	0	SPO-FI00080_00005_100
15250	7.29999999	2021	9	27	10	0	SPO-FI00080_00005_100
15251	9.19999999	2021	9	27	11	0	SPO-FI00080_00005_100
15252	9.8	2021	9	27	12	0	SPO-FI00080_00005_100
15253	6.59999999	2021	9	27	13	0	SPO-FI00080_00005_100
15254	6.29999999	2021	9	27	14	0	SPO-FI00080_00005_100
15255	9.69999999	2021	9	27	15	0	SPO-FI00080_00005_100
15256	11.8	2021	9	27	16	0	SPO-FI00080_00005_100
15257	11.3	2021	9	27	17	0	SPO-FI00080_00005_100
15258	10.5	2021	9	27	18	0	SPO-FI00080_00005_100
15259	12.8	2021	9	27	19	0	SPO-FI00080_00005_100
15260	6.09999999	2021	9	27	20	0	SPO-FI00080_00005_100
15261	9.3	2021	9	27	21	0	SPO-FI00080_00005_100
15262	7.5	2021	9	27	22	0	SPO-FI00080_00005_100
15263	6.2	2021	9	27	23	0	SPO-FI00080_00005_100
15264	5.2	2021	9	28	0	0	SPO-FI00080_00005_100
15265	6.0	2021	9	28	1	0	SPO-FI00080_00005_100
15266	5.29999999	2021	9	28	2	0	SPO-FI00080_00005_100
15267	7.09999999	2021	9	28	3	0	SPO-FI00080_00005_100
15268	11.3	2021	9	28	4	0	SPO-FI00080_00005_100
15269	7.4	2021	9	28	5	0	SPO-FI00080_00005_100
15270	6.5	2021	9	28	6	0	SPO-FI00080_00005_100
15271	8.69999999	2021	9	28	7	0	SPO-FI00080_00005_100
15272	10.5	2021	9	28	8	0	SPO-FI00080_00005_100
15273	13.6	2021	9	28	9	0	SPO-FI00080_00005_100
15274	12.19999999	2021	9	28	10	0	SPO-FI00080_00005_100
15275	4.79999999	2021	9	28	11	0	SPO-FI00080_00005_100
15276	7.0	2021	9	28	12	0	SPO-FI00080_00005_100
15277	7.59999999	2021	9	28	13	0	SPO-FI00080_00005_100
15278	8.69999999	2021	9	28	14	0	SPO-FI00080_00005_100
15279	8.19999999	2021	9	28	15	0	SPO-FI00080_00005_100
15280	9.3	2021	9	28	16	0	SPO-FI00080_00005_100
15281	10.19999999	2021	9	28	17	0	SPO-FI00080_00005_100
15282	9.9	2021	9	28	18	0	SPO-FI00080_00005_100
15283	11.8	2021	9	28	19	0	SPO-FI00080_00005_100
15284	9.9	2021	9	28	20	0	SPO-FI00080_00005_100
15285	11.5	2021	9	28	21	0	SPO-FI00080_00005_100
15286	15.19999999	2021	9	28	22	0	SPO-FI00080_00005_100
15287	13.9	2021	9	28	23	0	SPO-FI00080_00005_100
15288	13.69999999	2021	9	29	0	0	SPO-FI00080_00005_100
15289	14.0	2021	9	29	1	0	SPO-FI00080_00005_100
15290	15.19999999	2021	9	29	2	0	SPO-FI00080_00005_100
15291	15.69999999	2021	9	29	3	0	SPO-FI00080_00005_100
15292	17.5	2021	9	29	4	0	SPO-FI00080_00005_100
15293	17.8	2021	9	29	5	0	SPO-FI00080_00005_100
15294	19.1	2021	9	29	6	0	SPO-FI00080_00005_100
15295	16.89999999	2021	9	29	7	0	SPO-FI00080_00005_100
15296	15.6	2021	9	29	8	0	SPO-FI00080_00005_100
15297	13.3	2021	9	29	9	0	SPO-FI00080_00005_100
15298	3.0	2021	9	29	10	0	SPO-FI00080_00005_100
15299	0.0	2021	9	29	11	0	SPO-FI00080_00005_100
15300	11.1	2021	9	29	12	0	SPO-FI00080_00005_100
15301	11.0	2021	9	29	13	0	SPO-FI00080_00005_100
15302	10.69999999	2021	9	29	14	0	SPO-FI00080_00005_100
15303	10.4	2021	9	29	15	0	SPO-FI00080_00005_100
15304	11.1	2021	9	29	16	0	SPO-FI00080_00005_100
15305	12.6	2021	9	29	17	0	SPO-FI00080_00005_100
15306	14.3	2021	9	29	18	0	SPO-FI00080_00005_100
15307	14.6	2021	9	29	19	0	SPO-FI00080_00005_100
15308	13.9	2021	9	29	20	0	SPO-FI00080_00005_100
15309	12.69999999	2021	9	29	21	0	SPO-FI00080_00005_100
15310	12.19999999	2021	9	29	22	0	SPO-FI00080_00005_100
15311	12.3	2021	9	29	23	0	SPO-FI00080_00005_100
15312	12.69999999	2021	9	30	0	0	SPO-FI00080_00005_100
15313	14.4	2021	9	30	1	0	SPO-FI00080_00005_100
15314	14.6	2021	9	30	2	0	SPO-FI00080_00005_100
15315	17.1	2021	9	30	3	0	SPO-FI00080_00005_100
15316	18.3	2021	9	30	4	0	SPO-FI00080_00005_100
15317	17.1	2021	9	30	5	0	SPO-FI00080_00005_100
15318	18.89999999	2021	9	30	6	0	SPO-FI00080_00005_100
15319	19.0	2021	9	30	7	0	SPO-FI00080_00005_100
15320	17.69999999	2021	9	30	8	0	SPO-FI00080_00005_100
15321	11.0	2021	9	30	9	0	SPO-FI00080_00005_100
15322	7.9	2021	9	30	10	0	SPO-FI00080_00005_100
15323	14.9	2021	9	30	11	0	SPO-FI00080_00005_100
15324	11.4	2021	9	30	12	0	SPO-FI00080_00005_100
15325	9.4	2021	9	30	13	0	SPO-FI00080_00005_100
15326	10.6	2021	9	30	14	0	SPO-FI00080_00005_100
15327	10.19999999	2021	9	30	15	0	SPO-FI00080_00005_100
15328	8.9	2021	9	30	16	0	SPO-FI00080_00005_100
15329	7.4	2021	9	30	17	0	SPO-FI00080_00005_100
15330	9.4	2021	9	30	18	0	SPO-FI00080_00005_100
15331	11.19999999	2021	9	30	19	0	SPO-FI00080_00005_100
15332	12.19999999	2021	9	30	20	0	SPO-FI00080_00005_100
15333	11.69999999	2021	9	30	21	0	SPO-FI00080_00005_100
15334	12.19999999	2021	9	30	22	0	SPO-FI00080_00005_100
15335	12.0	2021	9	30	23	0	SPO-FI00080_00005_100
15336	13.69999999	2021	10	1	0	0	SPO-FI00080_00005_100
15337	14.69999999	2021	10	1	1	0	SPO-FI00080_00005_100
15338	15.6	2021	10	1	2	0	SPO-FI00080_00005_100
15339	15.6	2021	10	1	3	0	SPO-FI00080_00005_100
15340	17.19999999	2021	10	1	4	0	SPO-FI00080_00005_100
15341	17.89999999	2021	10	1	5	0	SPO-FI00080_00005_100
15342	18.1	2021	10	1	6	0	SPO-FI00080_00005_100
15343	16.3	2021	10	1	7	0	SPO-FI00080_00005_100
15344	15.8	2021	10	1	8	0	SPO-FI00080_00005_100
15345	16.0	2021	10	1	9	0	SPO-FI00080_00005_100
15346	15.8	2021	10	1	10	0	SPO-FI00080_00005_100
15347	16.8	2021	10	1	11	0	SPO-FI00080_00005_100
15348	18.0	2021	10	1	12	0	SPO-FI00080_00005_100
15349	18.6	2021	10	1	13	0	SPO-FI00080_00005_100
15350	20.0	2021	10	1	14	0	SPO-FI00080_00005_100
15351	18.89999999	2021	10	1	15	0	SPO-FI00080_00005_100
15352	17.0	2021	10	1	16	0	SPO-FI00080_00005_100
15353	18.19999999	2021	10	1	17	0	SPO-FI00080_00005_100
15354	20.6	2021	10	1	18	0	SPO-FI00080_00005_100
15355	18.5	2021	10	1	19	0	SPO-FI00080_00005_100
15356	18.5	2021	10	1	20	0	SPO-FI00080_00005_100
15357	19.69999999	2021	10	1	21	0	SPO-FI00080_00005_100
15358	20.5	2021	10	1	22	0	SPO-FI00080_00005_100
15359	20.0	2021	10	1	23	0	SPO-FI00080_00005_100
15360	21.19999999	2021	10	2	0	0	SPO-FI00080_00005_100
15361	21.69999999	2021	10	2	1	0	SPO-FI00080_00005_100
15362	22.89999999	2021	10	2	2	0	SPO-FI00080_00005_100
15363	23.39999999	2021	10	2	3	0	SPO-FI00080_00005_100
15364	21.0	2021	10	2	4	0	SPO-FI00080_00005_100
15365	17.89999999	2021	10	2	5	0	SPO-FI00080_00005_100
15366	19.5	2021	10	2	6	0	SPO-FI00080_00005_100
15367	21.19999999	2021	10	2	7	0	SPO-FI00080_00005_100
15368	18.6	2021	10	2	8	0	SPO-FI00080_00005_100
15369	14.4	2021	10	2	9	0	SPO-FI00080_00005_100
15370	15.69999999	2021	10	2	10	0	SPO-FI00080_00005_100
15371	18.6	2021	10	2	11	0	SPO-FI00080_00005_100
15372	19.19999999	2021	10	2	12	0	SPO-FI00080_00005_100
15373	21.0	2021	10	2	13	0	SPO-FI00080_00005_100
15374	17.8	2021	10	2	14	0	SPO-FI00080_00005_100
15375	18.5	2021	10	2	15	0	SPO-FI00080_00005_100
15376	21.5	2021	10	2	16	0	SPO-FI00080_00005_100
15377	24.19999999	2021	10	2	17	0	SPO-FI00080_00005_100
15378	20.89999999	2021	10	2	18	0	SPO-FI00080_00005_100
15379	19.6	2021	10	2	19	0	SPO-FI00080_00005_100
15380	19.5	2021	10	2	20	0	SPO-FI00080_00005_100
15381	18.5	2021	10	2	21	0	SPO-FI00080_00005_100
15382	19.8	2021	10	2	22	0	SPO-FI00080_00005_100
15383	22.39999999	2021	10	2	23	0	SPO-FI00080_00005_100
15384	21.0	2021	10	3	0	0	SPO-FI00080_00005_100
15385	21.3	2021	10	3	1	0	SPO-FI00080_00005_100
15386	19.3	2021	10	3	2	0	SPO-FI00080_00005_100
15387	19.5	2021	10	3	3	0	SPO-FI00080_00005_100
15388	19.5	2021	10	3	4	0	SPO-FI00080_00005_100
15389	18.5	2021	10	3	5	0	SPO-FI00080_00005_100
15390	18.69999999	2021	10	3	6	0	SPO-FI00080_00005_100
15391	17.39999999	2021	10	3	7	0	SPO-FI00080_00005_100
15392	16.8	2021	10	3	8	0	SPO-FI00080_00005_100
15393	14.5	2021	10	3	9	0	SPO-FI00080_00005_100
15394	14.0	2021	10	3	10	0	SPO-FI00080_00005_100
15395	13.4	2021	10	3	11	0	SPO-FI00080_00005_100
15396	12.69999999	2021	10	3	12	0	SPO-FI00080_00005_100
15397	13.4	2021	10	3	13	0	SPO-FI00080_00005_100
15398	11.69999999	2021	10	3	14	0	SPO-FI00080_00005_100
15399	11.5	2021	10	3	15	0	SPO-FI00080_00005_100
15400	15.4	2021	10	3	16	0	SPO-FI00080_00005_100
15401	15.69999999	2021	10	3	17	0	SPO-FI00080_00005_100
15402	15.5	2021	10	3	18	0	SPO-FI00080_00005_100
15403	17.5	2021	10	3	19	0	SPO-FI00080_00005_100
15404	17.0	2021	10	3	20	0	SPO-FI00080_00005_100
15405	16.5	2021	10	3	21	0	SPO-FI00080_00005_100
15406	16.3	2021	10	3	22	0	SPO-FI00080_00005_100
15407	16.19999999	2021	10	3	23	0	SPO-FI00080_00005_100
15408	15.5	2021	10	4	0	0	SPO-FI00080_00005_100
15409	14.19999999	2021	10	4	1	0	SPO-FI00080_00005_100
15410	13.5	2021	10	4	2	0	SPO-FI00080_00005_100
15411	13.3	2021	10	4	3	0	SPO-FI00080_00005_100
15412	13.1	2021	10	4	4	0	SPO-FI00080_00005_100
15413	13.69999999	2021	10	4	5	0	SPO-FI00080_00005_100
15414	14.69999999	2021	10	4	6	0	SPO-FI00080_00005_100
15415	15.4	2021	10	4	7	0	SPO-FI00080_00005_100
15416	15.6	2021	10	4	8	0	SPO-FI00080_00005_100
15417	14.8	2021	10	4	9	0	SPO-FI00080_00005_100
15418	15.5	2021	10	4	10	0	SPO-FI00080_00005_100
15419	16.6	2021	10	4	11	0	SPO-FI00080_00005_100
15420	16.5	2021	10	4	12	0	SPO-FI00080_00005_100
15421	16.69999999	2021	10	4	13	0	SPO-FI00080_00005_100
15422	17.6	2021	10	4	14	0	SPO-FI00080_00005_100
15423	16.69999999	2021	10	4	15	0	SPO-FI00080_00005_100
15424	14.9	2021	10	4	16	0	SPO-FI00080_00005_100
